timestamp,100287,101027,102866,113068,113084,119677,136348,171409,55935,60731,69943,81953,87247,91953
2023-01-05 06:00:00+00:00,5.3,6.4,0.1,0.0,0.0,0.0,0.0,36.0,0.3,0.5,0.6,0.3,3.6,0.0
2023-01-05 07:00:00+00:00,0.8,5.4,0.0,0.0,0.0,0.0,0.0,21.2,0.4,0.1,0.0,0.1,0.7,0.0
2023-01-05 08:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,2.4,0.0
2023-01-05 09:00:00+00:00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.2,3.0,0.0
2023-01-05 10:00:00+00:00,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,5.7,0.0
2023-01-05 11:00:00+00:00,4.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2023-01-05 12:00:00+00:00,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2023-01-05 13:00:00+00:00,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2023-01-05 14:00:00+00:00,3.9,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.6,3.2,0.0
2023-01-05 15:00:00+00:00,0.2,0.1,1.9,1.1,0.0,0.0,0.0,0.0,1.6,0.4,0.1,3.6,3.8,0.7
2023-01-05 16:00:00+00:00,0.2,0.0,1.8,0.2,0.0,0.0,0.0,0.0,1.3,0.4,0.1,1.0,3.6,0.0
2023-01-05 17:00:00+00:00,0.6,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.2,1.1,0.2,5.0,1.5,0.1
2023-01-05 18:00:00+00:00,1.8,0.7,3.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,5.7,1.0,6.2
2023-01-05 19:00:00+00:00,2.5,1.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,12.3,0.5,0.8
2023-01-05 20:00:00+00:00,0.3,0.2,11.2,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.1,10.5,0.5,4.5
2023-01-05 21:00:00+00:00,0.1,0.1,12.1,0.0,0.0,2.7,0.0,8.6,0.5,0.1,0.0,15.1,0.4,0.9
2023-01-05 22:00:00+00:00,0.1,0.2,3.2,2.4,0.4,0.0,0.0,20.5,1.3,0.1,0.0,14.4,0.5,0.1
2023-01-05 23:00:00+00:00,0.9,0.3,6.9,2.2,0.0,0.1,1.2,56.6,8.2,0.1,0.1,18.1,4.6,0.0
2023-01-06 00:00:00+00:00,2.3,0.2,13.0,2.8,0.0,1.7,0.4,94.8,6.1,0.7,0.3,14.5,4.3,0.0
2023-01-06 01:00:00+00:00,3.6,0.5,11.2,0.3,0.0,0.3,0.0,98.5,8.5,0.7,1.8,2.1,5.0,0.1
2023-01-06 02:00:00+00:00,2.3,0.0,1.3,0.0,0.0,0.0,0.4,92.7,20.0,0.6,1.5,0.8,6.4,0.1
2023-01-06 03:00:00+00:00,1.5,0.0,1.4,0.2,0.0,1.3,0.6,69.7,10.4,1.1,2.2,0.5,4.3,0.0
2023-01-06 04:00:00+00:00,1.3,0.0,1.1,2.9,0.0,0.3,0.0,43.6,19.0,0.6,1.5,0.5,10.8,0.0
2023-01-06 05:00:00+00:00,1.1,0.1,0.5,1.2,0.0,0.0,0.0,26.3,8.6,0.7,0.6,0.6,4.8,0.0
